X,Y,Q
2.92,-7.71,2.0
9.95,-3.4,2.0
0.32,-0.25,2.0
5.12,-7.81,2.0
0.83,4.73,1.0
-1.85,-5.77,2.0
9.1,2.52,2.0
8.59,-9.86,2.0
8.41,-0.21,2.0
0.85,-4.44,2.0
-9.96,-3.1,1.0
6.32,9.15,1.0
-1.01,0.07,1.0
1.88,1.84,2.0
5.91,8.18,1.0
0.22,6.03,1.0
-9.09,5.99,1.0
-2.76,-7.61,2.0
-4.38,-5.03,2.0
-7.32,-9.99,2.0
0.52,-3.83,2.0
5.56,1.13,2.0
-2.87,3.13,1.0
-3.96,-7.42,2.0
-8.87,9.28,1.0
1.56,-2.81,2.0
-7.76,-2.09,1.0
-7.41,-8.97,2.0
-3.73,2.74,1.0
3.76,-2.96,2.0
7.38,-2.86,2.0
-0.7,-7.42,2.0
-2.21,-0.24,1.0
-7.92,2.49,1.0
9.52,-6.74,2.0
-2.58,-6.41,2.0
-7.2,-9.16,2.0
4.23,7.27,1.0
0.32,5.08,1.0
-8.14,-8.05,1.0
-5.06,7.99,1.0
3.53,3.2,2.0
1.54,9.02,1.0
9.0,-5.69,2.0
-2.02,4.25,1.0
-4.59,-6.8,2.0
-1.04,-7.84,2.0
7.83,9.49,1.0
1.34,7.81,1.0
-5.83,3.02,1.0
2.81,-4.23,2.0
7.97,-3.08,2.0
-8.89,-8.46,1.0
4.56,-7.28,2.0
9.41,-6.22,2.0
-0.99,-7.76,2.0
-3.88,0.84,1.0
-8.85,6.85,1.0
4.74,-3.57,2.0
4.38,6.2,1.0
5.29,9.21,1.0
-7.61,-1.29,1.0
6.54,7.57,1.0
7.01,2.9,2.0
2.47,-0.2,2.0
7.76,-5.09,2.0
-7.05,2.94,1.0
-9.54,7.48,1.0
-7.87,-0.36,1.0
-2.79,0.53,1.0
5.91,6.26,1.0
-4.46,-8.99,2.0
-8.21,-2.97,1.0
-2.76,-3.07,2.0
3.23,2.3,2.0
3.88,-4.82,2.0
8.06,-2.53,2.0
5.66,0.51,2.0
-7.85,-3.61,1.0
-8.25,5.74,1.0
-3.07,3.97,1.0
8.69,-4.53,2.0
-6.56,-1.06,1.0
6.2,8.8,1.0
-2.73,8.69,1.0
-2.39,8.83,1.0
-5.73,7.62,1.0
-8.11,-9.14,2.0
-1.62,-8.87,2.0
-3.42,-0.82,1.0
-3.72,-4.28,2.0
3.4,1.99,2.0
-9.33,-3.31,1.0
7.11,-0.15,2.0
-7.68,9.38,1.0
4.22,8.91,1.0
-4.33,6.85,1.0
8.26,3.4,2.0
-2.65,-5.52,2.0
3.42,9.74,1.0
2.68,7.56,1.0
6.41,-9.64,2.0
-8.47,8.29,1.0
3.01,-5.35,2.0
2.5,4.65,1.0
-3.01,6.64,1.0
-9.49,-0.73,1.0
0.46,8.7,1.0
9.71,-1.04,2.0
-2.3,-1.34,1.0
3.6,-5.64,2.0
-0.67,-2.31,2.0
-6.08,-4.4,1.0
-2.7,4.2,1.0
-2.91,6.81,1.0
4.45,-1.99,2.0
2.72,7.55,1.0
-1.09,8.88,1.0
9.53,-9.45,2.0
2.36,0.05,2.0
2.91,1.95,2.0
-5.01,9.74,1.0
-2.43,-6.47,2.0
-2.76,-7.71,2.0
-4.37,-1.69,1.0
0.31,6.69,1.0
-6.55,-8.68,2.0
7.07,0.39,2.0
-8.65,5.86,1.0
2.11,4.18,1.0
-0.15,-4.89,2.0
-1.15,-6.06,2.0
8.93,9.69,1.0
5.9,-8.92,2.0
-8.6,-3.35,1.0
6.51,-1.67,2.0
5.86,-4.99,2.0
9.5,5.68,2.0
0.15,-7.94,2.0
-0.18,8.87,1.0
-5.67,-1.27,1.0
-9.39,-3.99,1.0
1.45,8.46,1.0
-8.82,2.55,1.0
-6.02,-3.38,1.0
-7.31,7.04,1.0
-2.1,5.7,1.0
-0.55,-2.48,2.0
3.77,-10.0,2.0
-0.9,-5.88,2.0
-4.92,-0.4,1.0
-1.85,-2.76,2.0
6.56,-1.31,2.0
9.49,4.0,2.0
2.37,-5.98,2.0
3.95,-9.68,2.0
2.54,0.6,2.0
-1.4,-1.33,1.0
6.64,-7.28,2.0
7.0,-0.57,2.0
9.64,-0.32,2.0
7.35,-3.54,2.0
-0.24,1.28,1.0
1.77,4.46,1.0
4.47,6.5,1.0
-8.02,1.42,1.0
-7.61,7.64,1.0
8.39,9.18,1.0
-3.58,0.52,1.0
2.19,6.22,1.0
-3.17,-2.24,1.0
-3.13,-7.51,2.0
-2.74,2.67,1.0
1.18,-5.88,2.0
1.45,8.16,1.0
-1.18,9.63,1.0
6.16,3.33,2.0
9.14,4.65,2.0
-6.47,-7.08,2.0
-9.55,-5.73,1.0
0.45,-5.12,2.0
2.49,-1.24,2.0
-2.14,0.82,1.0
-2.82,-9.63,2.0
3.13,-6.37,2.0
-6.19,9.11,1.0
-6.03,4.35,1.0
9.61,-8.71,2.0
5.25,3.74,2.0
0.31,-5.5,2.0
1.82,5.56,1.0
9.52,-5.46,2.0
-1.25,-5.87,2.0
6.12,6.8,1.0
-0.15,-3.05,2.0
-6.24,-1.05,1.0
2.67,6.72,1.0
-8.59,-0.56,1.0
9.26,8.63,2.0
8.82,-0.53,2.0
-6.11,-9.62,2.0
5.12,-4.55,2.0
-8.22,7.79,1.0
9.08,-2.63,2.0
1.88,-1.82,2.0
9.52,2.76,2.0
-9.12,6.24,1.0
7.66,3.83,2.0
-9.15,-0.2,1.0
-1.95,-2.68,2.0
4.17,4.36,1.0
3.57,-2.03,2.0
-2.05,0.93,1.0
5.66,-8.44,2.0
7.41,0.41,2.0
9.33,3.52,2.0
3.76,-9.8,2.0
3.73,5.98,1.0
3.26,3.78,1.0
-2.72,-2.8,2.0
-6.36,2.14,1.0
-7.08,-2.97,1.0
2.85,6.97,1.0
-7.33,0.43,1.0
-6.55,-9.81,2.0
-9.36,-2.99,1.0
0.51,5.38,1.0
-7.45,-9.79,2.0
-0.62,0.5,1.0
2.16,-9.7,2.0
7.25,-6.41,2.0
3.28,-1.35,2.0
-2.7,4.95,1.0
-1.38,-8.97,2.0
8.96,3.76,2.0
9.18,5.7,2.0
3.58,5.37,1.0
6.1,-4.24,2.0
1.29,-0.69,2.0
6.26,-2.5,2.0
5.47,-7.27,2.0
5.96,-6.71,2.0
-5.85,5.88,1.0
-3.04,-1.76,1.0
-6.25,0.12,1.0
-3.01,-5.75,2.0
-6.87,4.14,1.0
-2.75,3.49,1.0
-1.56,-5.49,2.0
1.39,-5.81,2.0
3.51,9.48,1.0
-5.75,-3.5,1.0
-7.62,-8.53,2.0
9.99,-6.57,2.0
6.06,8.39,1.0
-2.72,-5.39,2.0
5.87,-3.12,2.0
3.38,-3.99,2.0
3.26,8.7,1.0
-3.21,5.31,1.0
-3.84,8.33,1.0
-7.67,8.72,1.0
-0.03,1.3,1.0
7.03,7.12,1.0
0.95,-9.18,2.0
-8.2,8.23,1.0
5.99,1.22,2.0
-5.42,-7.37,2.0
0.42,-0.81,2.0
-1.54,6.42,1.0
5.45,-3.64,2.0
4.79,-3.65,2.0
-0.01,-9.94,2.0
-5.7,-4.63,1.0
7.55,-2.43,2.0
-1.32,9.1,1.0
-5.35,0.14,1.0
6.61,-8.29,2.0
6.41,7.79,1.0
5.86,-2.63,2.0
9.37,-2.98,2.0
4.49,7.85,1.0
5.75,7.47,1.0
-3.74,3.17,1.0
0.29,6.1,1.0
-2.78,4.9,1.0
-2.4,-1.97,1.0
6.82,-6.03,2.0
-1.5,0.52,1.0
1.57,0.68,2.0
-1.25,8.87,1.0
8.05,8.7,1.0
-3.55,-0.98,1.0
2.89,-2.39,2.0
-2.82,4.0,1.0
-7.63,-2.07,1.0
1.71,9.62,1.0
-6.35,2.64,1.0
5.48,-8.95,2.0
4.42,-7.35,2.0
-3.54,1.44,1.0
-6.91,-2.02,1.0
3.63,9.96,1.0
-0.25,-7.45,2.0
-6.86,-8.21,2.0
-8.57,6.19,1.0
-9.24,-5.49,1.0
-2.43,-0.87,1.0
0.57,5.83,1.0
6.88,-7.11,2.0
9.02,5.75,2.0
-1.73,5.68,1.0
1.41,-6.94,2.0
1.72,3.26,1.0
-1.88,-5.64,2.0
-5.9,-0.66,1.0
3.31,5.4,1.0
-8.03,-8.59,2.0
5.19,8.45,1.0
0.44,-0.88,2.0
-4.03,-0.99,1.0
-5.85,1.57,1.0
7.92,5.47,2.0
3.61,3.2,2.0
7.65,9.01,1.0
1.2,-4.53,2.0
-7.55,-0.91,1.0
5.93,6.79,1.0
-8.06,-6.18,1.0
-6.85,3.83,1.0
6.06,5.58,2.0
6.61,-5.26,2.0
-3.31,6.29,1.0
-2.19,0.1,1.0
3.69,5.79,1.0
6.47,-6.64,2.0
-0.77,5.78,1.0
-8.51,7.88,1.0
3.37,6.5,1.0
-6.86,-2.14,1.0
0.03,0.95,1.0
3.06,-2.77,2.0
-0.54,-3.24,2.0
-8.6,-7.08,1.0
-8.88,4.51,1.0
3.88,6.7,1.0
2.36,7.48,1.0
-4.54,0.42,1.0
2.55,4.67,1.0
0.13,7.11,1.0
-6.25,0.28,1.0
4.77,-0.02,2.0
3.94,3.42,2.0
2.71,9.31,1.0
-6.35,4.68,1.0
-5.05,-7.1,2.0
-9.31,0.11,1.0
-2.59,-7.23,2.0
-2.52,9.76,1.0
-5.59,-2.77,1.0
0.85,5.9,1.0
-2.0,2.48,1.0
9.04,3.04,2.0
8.37,6.92,2.0
0.73,-3.19,2.0
-7.37,-2.37,1.0
-3.4,7.83,1.0
0.08,-9.44,2.0
-3.45,-4.36,2.0
9.74,-1.95,2.0
-0.16,9.08,1.0
-6.12,3.78,1.0
-0.23,5.75,1.0
-0.2,-3.59,2.0
-5.05,-1.79,1.0
1.61,-8.37,2.0
-4.97,3.28,1.0
2.55,-8.28,2.0
-3.05,6.4,1.0
-5.92,-9.34,2.0
-2.89,7.99,1.0
-5.4,-1.67,1.0
-4.99,8.08,1.0
-2.6,2.53,1.0
2.53,7.85,1.0
4.23,8.98,1.0
8.42,7.11,2.0
5.84,7.67,1.0
-4.25,0.69,1.0
0.13,9.92,1.0
-7.93,-4.91,1.0
-7.85,2.43,1.0
-5.05,9.94,1.0
-8.7,-2.05,1.0
-8.68,4.32,1.0
2.76,-7.08,2.0
2.09,4.9,1.0
-9.17,-8.48,1.0
-5.36,-0.49,1.0
-7.32,-8.82,2.0
-7.16,5.13,1.0
4.12,-7.07,2.0
-3.71,2.06,1.0
-7.93,-2.05,1.0
-6.12,-2.41,1.0
3.64,-1.1,2.0
7.29,-6.96,2.0
-7.32,2.0,1.0
-4.87,7.76,1.0
1.67,1.77,1.0
3.33,6.39,1.0
-1.29,-7.83,2.0
-3.9,-6.74,2.0
7.57,8.64,1.0
-9.41,-0.76,1.0
-0.42,-0.94,2.0
-3.62,-5.13,2.0
2.48,-5.31,2.0
2.24,9.3,1.0
-6.97,8.74,1.0
8.98,-9.14,2.0
-1.78,7.44,1.0
6.22,2.29,2.0
-0.03,-2.72,2.0
0.33,0.72,1.0
7.31,6.01,2.0
-4.44,-0.19,1.0
-3.07,-1.77,1.0
-1.3,6.76,1.0
-4.65,1.14,1.0
