X,Y,Q
6.07,1.7,2.0
1.01,5.44,1.0
-8.9,2.41,1.0
-6.84,-0.02,1.0
-2.5,7.52,1.0
0.57,6.12,1.0
8.94,7.99,2.0
-5.93,-0.82,1.0
-7.42,-5.71,1.0
4.54,3.94,2.0
5.24,6.57,2.0
6.91,4.51,2.0
4.72,-1.06,2.0
5.88,8.31,2.0
-8.61,-3.82,1.0
9.09,-5.03,2.0
-3.78,4.35,1.0
-7.37,3.53,1.0
5.44,7.83,2.0
-5.01,5.59,1.0
-1.13,7.79,1.0
-8.03,-5.87,1.0
7.59,-4.71,2.0
-3.73,1.75,1.0
-6.3,3.6,1.0
-9.57,1.83,1.0
1.6,3.81,1.0
5.33,-7.81,2.0
6.03,1.56,2.0
7.74,-2.37,2.0
-9.05,-3.02,1.0
3.88,-1.77,2.0
1.86,-7.8,2.0
5.04,-9.25,2.0
-4.54,6.14,1.0
4.91,1.25,2.0
9.11,9.01,2.0
4.17,-0.07,2.0
-1.59,-8.09,2.0
-0.32,-8.34,2.0
6.18,-2.4,2.0
3.31,9.98,1.0
-5.25,6.55,1.0
-8.69,3.68,1.0
8.92,8.48,2.0
8.93,-5.23,2.0
5.83,9.98,2.0
3.29,6.96,2.0
-5.06,2.2,1.0
-3.29,9.91,1.0
4.82,9.51,2.0
2.52,5.91,1.0
-1.82,-2.4,2.0
-9.54,8.05,1.0
2.68,6.16,1.0
-3.28,-5.05,1.0
-6.47,9.73,1.0
4.81,-4.21,2.0
-9.23,1.95,1.0
-7.86,2.73,1.0
8.49,-1.35,2.0
-8.2,9.11,1.0
2.89,1.66,2.0
7.93,3.86,2.0
-1.87,-5.29,2.0
-5.28,-1.82,1.0
0.94,1.28,1.0
-4.34,-0.87,1.0
0.45,4.45,1.0
-6.33,7.7,1.0
9.9,0.54,2.0
7.92,2.91,2.0
6.66,-0.91,2.0
-6.27,8.67,1.0
6.56,-7.13,2.0
9.9,-5.77,2.0
-8.18,2.38,1.0
3.53,-5.33,2.0
-3.46,4.99,1.0
-0.34,-5.73,2.0
-6.86,-6.06,1.0
7.14,4.7,2.0
9.88,7.35,2.0
-5.29,-3.58,1.0
-7.11,-1.97,1.0
0.02,-0.92,2.0
1.09,4.8,1.0
1.11,1.18,1.0
9.07,7.77,2.0
5.43,-2.12,2.0
1.08,-5.84,2.0
-2.81,-4.92,1.0
-1.51,4.02,1.0
-5.77,7.42,1.0
-8.29,1.7,1.0
7.86,-1.37,2.0
-5.09,-3.28,1.0
8.73,-3.72,2.0
-0.04,-6.88,2.0
0.94,0.38,1.0
0.93,5.3,1.0
8.29,8.74,2.0
-2.63,-6.98,2.0
0.6,-6.66,2.0
0.58,-3.48,2.0
4.8,8.39,2.0
-8.3,2.65,1.0
-4.02,-5.27,1.0
-0.77,5.37,1.0
0.61,6.07,1.0
-0.9,4.7,1.0
1.7,-3.49,2.0
-7.14,-6.31,1.0
-7.69,-0.22,1.0
0.89,-4.23,2.0
6.5,-2.53,2.0
4.1,2.93,2.0
-5.64,-1.59,1.0
-0.97,0.48,1.0
-0.18,1.63,1.0
5.65,-1.25,2.0
4.41,4.62,2.0
6.95,-9.35,2.0
-3.86,4.55,1.0
3.56,-6.88,2.0
-3.68,4.35,1.0
-6.48,-3.84,1.0
-7.23,7.68,1.0
-1.66,4.24,1.0
3.33,6.59,2.0
3.96,-1.38,2.0
-8.77,-2.94,1.0
-9.68,-8.81,1.0
-3.75,9.5,1.0
-8.5,5.65,1.0
1.83,-9.45,2.0
-4.85,5.59,1.0
-4.7,-2.76,1.0
8.67,4.39,2.0
-8.92,-3.35,1.0
6.59,8.41,2.0
2.9,7.42,1.0
9.9,3.88,2.0
-2.26,-4.4,2.0
-0.24,-9.48,2.0
3.34,-7.71,2.0
-9.99,0.13,1.0
-6.72,2.52,1.0
-9.98,-3.4,1.0
-8.03,-1.08,1.0
-9.27,7.03,1.0
9.14,3.89,2.0
6.69,1.91,2.0
5.34,-1.19,2.0
1.1,8.62,1.0
1.42,-0.36,2.0
-2.77,-6.8,2.0
1.28,1.45,1.0
-2.5,-4.32,2.0
2.12,4.31,1.0
-1.09,-8.6,2.0
6.18,1.63,2.0
-1.5,8.18,1.0
-5.07,1.99,1.0
-9.99,-3.31,1.0
-7.27,-3.12,1.0
4.25,8.31,2.0
1.55,-2.31,2.0
-5.22,-2.94,1.0
-1.68,4.05,1.0
3.51,-2.8,2.0
8.57,-7.4,2.0
2.4,8.19,1.0
-1.63,-3.67,2.0
6.68,0.88,2.0
-7.2,3.45,1.0
1.16,-2.69,2.0
-4.38,-4.8,1.0
0.47,-6.76,2.0
-0.54,-4.4,2.0
3.41,4.87,2.0
-8.64,-9.57,1.0
4.96,-1.31,2.0
0.77,0.38,1.0
0.63,-2.37,2.0
7.16,2.04,2.0
-9.27,-7.47,1.0
-2.62,2.98,1.0
-8.96,-1.69,1.0
7.35,-3.3,2.0
-7.97,-4.22,1.0
3.85,-2.19,2.0
6.84,1.69,2.0
2.6,2.44,2.0
8.82,5.6,2.0
-0.03,-9.34,2.0
-8.49,1.0,1.0
-7.4,8.93,1.0
-4.8,-5.63,1.0
4.13,3.8,2.0
2.49,-2.91,2.0
-6.9,-5.43,1.0
-1.3,-5.57,2.0
-5.64,-3.26,1.0
3.97,-5.59,2.0
1.54,-9.13,2.0
5.0,-2.04,2.0
-4.84,-9.03,1.0
5.2,2.36,2.0
-5.1,-1.06,1.0
-6.45,-2.24,1.0
-0.37,0.75,1.0
4.28,0.96,2.0
2.72,3.38,2.0
6.8,1.67,2.0
5.17,-5.79,2.0
1.55,1.57,1.0
3.52,-8.74,2.0
-6.8,-4.42,1.0
5.92,-4.87,2.0
-4.61,-1.17,1.0
7.78,-1.27,2.0
7.16,8.5,2.0
0.32,-9.05,2.0
-6.04,0.69,1.0
4.35,-1.08,2.0
-7.87,1.91,1.0
-8.31,9.49,1.0
-7.99,-5.7,1.0
-5.58,-8.02,1.0
0.42,1.17,1.0
9.53,0.69,2.0
4.31,2.32,2.0
-7.7,9.34,1.0
0.29,0.04,1.0
-9.99,5.46,1.0
7.89,0.45,2.0
-1.02,-9.66,2.0
-9.31,3.96,1.0
2.47,0.54,2.0
1.75,8.38,1.0
-2.12,1.69,1.0
6.71,7.52,2.0
-0.27,-3.16,2.0
-1.64,-8.31,2.0
-9.84,5.35,1.0
8.91,-3.25,2.0
7.6,-6.57,2.0
4.64,-1.44,2.0
6.15,-9.05,2.0
7.71,6.75,2.0
9.7,3.86,2.0
-6.91,-9.16,1.0
1.87,2.81,1.0
-6.26,2.98,1.0
2.96,9.23,1.0
-7.55,8.56,1.0
8.1,-2.89,2.0
-1.34,-1.71,2.0
1.58,-5.16,2.0
2.19,-6.33,2.0
-5.57,9.17,1.0
-5.21,3.77,1.0
7.0,-5.07,2.0
-7.41,-1.1,1.0
8.96,-4.52,2.0
-2.8,6.83,1.0
-8.77,-8.0,1.0
-0.3,0.15,1.0
0.32,-0.55,2.0
-9.56,8.77,1.0
-7.42,-5.99,1.0
3.82,-3.0,2.0
5.43,2.35,2.0
-8.51,-5.11,1.0
-7.92,8.08,1.0
2.78,-8.46,2.0
-0.47,0.08,1.0
-0.32,3.45,1.0
2.46,-0.83,2.0
6.23,-1.37,2.0
-1.08,-6.4,2.0
0.82,3.29,1.0
-7.8,1.45,1.0
-3.83,6.53,1.0
-9.63,-0.78,1.0
-9.12,9.9,1.0
0.31,4.43,1.0
-7.47,-6.75,1.0
3.18,-7.39,2.0
-0.22,0.84,1.0
1.38,-2.21,2.0
2.52,-4.34,2.0
7.73,-3.2,2.0
-0.21,-9.58,2.0
2.3,5.35,1.0
-5.46,-9.92,1.0
-3.93,-3.23,1.0
-2.32,4.4,1.0
9.23,-4.95,2.0
-1.1,-1.94,2.0
-8.19,8.51,1.0
1.95,9.8,1.0
-9.25,-5.92,1.0
2.64,-9.66,2.0
-1.1,4.01,1.0
-3.6,-7.26,1.0
-1.33,-6.29,2.0
1.86,-8.87,2.0
-2.22,9.27,1.0
-2.81,-7.21,2.0
-1.68,0.5,1.0
-7.65,-9.84,1.0
5.54,2.63,2.0
8.8,3.68,2.0
1.52,3.44,1.0
-0.49,8.01,1.0
9.46,2.76,2.0
-1.66,-1.63,2.0
-3.78,2.72,1.0
8.83,9.73,2.0
2.58,8.61,1.0
-4.37,5.14,1.0
7.71,-4.34,2.0
4.0,-6.45,2.0
9.59,1.36,2.0
5.85,4.63,2.0
-0.72,2.26,1.0
9.36,-0.72,2.0
-6.28,-9.12,1.0
-4.61,-8.99,1.0
-9.71,-6.99,1.0
-1.27,-2.0,2.0
8.89,-4.36,2.0
-3.31,-2.56,1.0
7.56,7.81,2.0
0.4,-2.25,2.0
-3.65,5.34,1.0
6.98,4.98,2.0
2.37,-6.73,2.0
-2.7,-0.23,1.0
0.99,2.74,1.0
3.17,-1.24,2.0
-7.49,-0.33,1.0
-5.57,1.38,1.0
-1.63,-1.9,2.0
8.76,-1.86,2.0
-4.58,-5.14,1.0
-1.11,8.65,1.0
6.89,-3.51,2.0
2.04,3.23,1.0
-0.37,4.07,1.0
-4.63,8.21,1.0
-6.79,-2.43,1.0
-8.08,-1.34,1.0
-2.23,6.94,1.0
6.33,-3.37,2.0
-6.21,-9.12,1.0
6.27,0.35,2.0
1.38,7.22,1.0
3.17,-9.11,2.0
-0.78,5.32,1.0
7.54,-8.98,2.0
-7.42,8.63,1.0
-6.51,-8.96,1.0
6.36,-8.85,2.0
-4.76,4.34,1.0
9.63,8.3,2.0
-8.96,-8.06,1.0
-6.12,8.38,1.0
4.01,2.67,2.0
-7.97,6.56,1.0
-4.29,-0.78,1.0
9.95,-4.89,2.0
-2.26,-3.33,2.0
-1.51,-8.01,2.0
-0.96,-1.73,2.0
-4.31,3.1,1.0
-8.27,3.71,1.0
-6.94,-4.07,1.0
6.55,9.48,2.0
-8.43,2.42,1.0
-6.44,-1.74,1.0
3.09,-6.43,2.0
-8.15,-1.05,1.0
-5.95,-6.4,1.0
6.72,-9.38,2.0
-1.35,1.48,1.0
2.81,8.22,1.0
-4.18,-1.86,1.0
0.14,2.63,1.0
-7.18,-3.98,1.0
9.4,6.26,2.0
-8.54,2.74,1.0
9.99,-8.76,2.0
9.5,5.09,2.0
-4.7,-1.31,1.0
4.38,1.97,2.0
7.38,-1.98,2.0
6.55,3.38,2.0
-8.23,-3.31,1.0
-4.28,9.37,1.0
5.84,-9.97,2.0
-7.02,2.19,1.0
2.27,-2.39,2.0
9.46,1.65,2.0
8.93,9.38,2.0
0.51,-0.21,2.0
2.33,8.42,1.0
6.7,-1.56,2.0
-6.83,-2.94,1.0
-4.1,7.66,1.0
1.65,0.73,2.0
-0.12,-2.18,2.0
9.04,-8.67,2.0
-6.13,9.63,1.0
-4.26,5.8,1.0
-0.36,-3.85,2.0
2.55,4.91,1.0
-3.54,0.38,1.0
-2.98,-1.11,1.0
1.47,4.97,1.0
0.32,-4.34,2.0
-9.04,8.68,1.0
-6.65,1.8,1.0
-5.08,6.27,1.0
-5.56,9.26,1.0
1.43,-9.8,2.0
9.59,2.34,2.0
8.71,8.34,2.0
0.36,3.93,1.0
4.7,-2.17,2.0
9.35,-7.02,2.0
-5.2,6.73,1.0
-3.09,8.19,1.0
4.24,5.91,2.0
-1.21,-9.31,2.0
-9.16,-7.75,1.0
-6.69,-9.2,1.0
-2.34,-7.94,2.0
6.66,-4.49,2.0
-0.59,2.22,1.0
8.06,4.66,2.0
9.93,-5.03,2.0
-4.78,7.32,1.0
4.67,7.31,2.0
8.4,-8.35,2.0
-4.15,8.57,1.0
-3.92,-8.3,1.0
8.37,-5.22,2.0
5.02,-5.98,2.0
-6.75,-6.13,1.0
0.03,9.76,1.0
5.47,0.62,2.0
-1.12,-4.0,2.0
-7.89,8.6,1.0
1.84,1.98,1.0
-8.58,6.73,1.0
6.03,-6.02,2.0
7.84,-8.98,2.0
-7.93,-7.01,1.0
-8.26,-6.8,1.0
-4.66,2.55,1.0
0.75,-7.22,2.0
-7.54,-5.57,1.0
6.4,-2.43,2.0
-6.27,-9.47,1.0
-2.24,7.35,1.0
7.78,0.12,2.0
0.47,4.62,1.0
-3.7,7.17,1.0
1.12,9.29,1.0
7.11,7.67,2.0
-4.47,-6.93,1.0
-4.15,4.07,1.0
-6.82,-7.41,1.0
2.81,8.11,1.0
-7.72,3.0,1.0
2.25,2.18,2.0
-1.62,4.45,1.0
8.21,6.01,2.0
8.91,8.2,2.0
-5.19,-7.98,1.0
-7.1,7.37,1.0
9.87,2.32,2.0
1.17,-2.81,2.0
4.23,-2.35,2.0
-0.57,-3.62,2.0
6.76,-9.34,2.0
-2.36,-9.55,2.0
-7.88,-3.78,1.0
1.3,-3.19,2.0
1.09,6.16,1.0
4.06,2.47,2.0
-6.83,8.18,1.0
-4.15,5.28,1.0
1.6,-3.88,2.0
1.15,0.14,2.0
9.21,-6.99,2.0
4.46,4.86,2.0
-4.37,-9.85,1.0
2.93,-1.37,2.0
0.45,-0.46,2.0
-7.42,3.33,1.0
-1.39,-4.14,2.0
-6.82,-7.89,1.0
9.85,-0.82,2.0
2.98,2.78,2.0
-1.38,9.0,1.0
6.77,-6.22,2.0
-1.94,7.77,1.0
5.25,1.38,2.0
8.79,2.58,2.0
8.15,4.85,2.0
-9.0,-8.58,1.0
-2.39,5.38,1.0
-2.53,-3.53,1.0
-3.86,-8.5,1.0
5.53,-6.68,2.0
-3.9,2.28,1.0
7.97,-6.74,2.0
1.84,-0.34,2.0
1.18,6.18,1.0
8.39,-6.46,2.0
-3.53,-9.38,1.0
2.5,6.02,1.0
-7.63,-8.65,1.0
7.45,-7.84,2.0
-0.25,-8.73,2.0
-5.06,-2.49,1.0
9.74,2.52,2.0
9.21,-7.55,2.0
3.18,5.46,2.0
9.42,-4.09,2.0
4.17,-5.39,2.0
-9.13,-9.74,1.0
-2.74,3.71,1.0
5.86,6.9,2.0
5.56,-7.81,2.0
-4.81,9.18,1.0
-8.89,4.65,1.0
-0.21,-6.17,2.0
5.71,-7.75,2.0
3.08,2.49,2.0
4.17,-9.48,2.0
-4.79,-7.93,1.0
-4.48,9.44,1.0
-4.32,-3.15,1.0
-0.98,6.12,1.0
3.76,-5.14,2.0
-0.05,7.12,1.0
2.12,6.4,1.0
-9.87,5.82,1.0
-0.66,1.73,1.0
9.61,1.92,2.0
5.25,9.98,2.0
2.43,5.12,1.0
0.92,-7.3,2.0
-6.76,6.18,1.0
-2.49,5.23,1.0
0.53,-0.14,2.0
-7.22,1.92,1.0
6.46,2.98,2.0
-7.76,7.64,1.0
4.79,3.28,2.0
-5.76,0.78,1.0
9.14,9.09,2.0
3.78,5.32,2.0
-8.68,8.79,1.0
-0.09,-0.06,2.0
-5.53,-6.59,1.0
-8.37,5.23,1.0
-7.91,-4.65,1.0
-6.33,-4.16,1.0
-2.86,-2.79,1.0
-5.35,-0.62,1.0
1.51,6.9,1.0
1.76,5.58,1.0
7.7,3.47,2.0
6.48,-2.84,2.0
-1.84,-2.09,2.0
3.13,-8.9,2.0
-7.14,2.17,1.0
-4.55,-3.02,1.0
-1.78,4.52,1.0
9.29,6.96,2.0
-4.75,1.41,1.0
-5.15,9.49,1.0
6.81,8.66,2.0
9.43,-4.03,2.0
6.79,2.58,2.0
4.73,7.86,2.0
2.8,8.85,1.0
8.5,-7.91,2.0
3.0,0.1,2.0
-3.71,2.1,1.0
-4.42,6.64,1.0
-5.35,2.94,1.0
-1.93,0.29,1.0
-8.44,9.36,1.0
8.24,2.85,2.0
-9.54,-0.17,1.0
-5.03,-8.87,1.0
7.15,-1.63,2.0
7.59,-8.17,2.0
8.85,-1.15,2.0
4.19,-5.37,2.0
9.62,-9.17,2.0
7.66,9.82,2.0
6.89,-2.7,2.0
1.78,8.64,1.0
-9.68,-0.87,1.0
0.93,9.17,1.0
-9.83,-0.23,1.0
-0.76,-0.53,2.0
3.2,-9.08,2.0
-2.59,9.44,1.0
2.69,-7.42,2.0
3.49,4.39,2.0
5.96,-4.59,2.0
-6.74,-1.91,1.0
1.06,5.27,1.0
-4.03,-6.22,1.0
5.64,1.34,2.0
-7.09,-3.76,1.0
-3.14,6.46,1.0
1.86,-8.12,2.0
9.93,-0.64,2.0
-4.37,-3.2,1.0
9.41,-6.68,2.0
-6.53,3.97,1.0
4.92,-6.65,2.0
8.89,9.35,2.0
-2.48,4.51,1.0
-2.55,2.07,1.0
-6.79,3.14,1.0
1.2,9.18,1.0
-6.08,4.97,1.0
2.64,-9.24,2.0
2.91,-8.21,2.0
6.77,-3.48,2.0
0.77,5.62,1.0
7.42,-1.19,2.0
2.12,7.24,1.0
8.79,0.69,2.0
-9.38,9.0,1.0
-1.35,7.83,1.0
4.75,-1.09,2.0
-9.84,0.18,1.0
1.84,-8.68,2.0
-7.05,-7.63,1.0
6.26,-0.44,2.0
-3.55,-5.19,1.0
4.05,-0.44,2.0
9.0,-4.49,2.0
6.71,6.92,2.0
-6.81,-3.72,1.0
8.37,6.7,2.0
1.82,4.3,1.0
-7.19,-7.35,1.0
8.63,-7.1,2.0
4.26,-8.04,2.0
7.05,8.17,2.0
-6.2,-1.71,1.0
-9.17,-1.76,1.0
-5.37,-5.22,1.0
7.05,-4.53,2.0
-8.65,-6.12,1.0
8.24,4.38,2.0
6.61,-2.32,2.0
6.28,-2.21,2.0
1.36,-2.19,2.0
-2.57,-8.28,2.0
3.65,-2.97,2.0
-1.82,1.75,1.0
-1.12,-3.95,2.0
2.47,-2.2,2.0
0.04,6.42,1.0
8.17,5.83,2.0
7.02,-0.47,2.0
-3.39,-1.14,1.0
3.28,5.98,2.0
-1.29,3.64,1.0
8.45,4.25,2.0
-9.67,-7.95,1.0
-4.14,1.91,1.0
-1.76,-0.52,1.0
-1.9,2.28,1.0
-2.45,-1.43,1.0
-1.99,6.65,1.0
3.13,6.77,2.0
8.77,3.97,2.0
-2.91,-8.01,2.0
4.69,-8.93,2.0
-5.87,-0.1,1.0
0.85,3.87,1.0
4.46,8.22,2.0
-0.16,-4.04,2.0
5.9,3.63,2.0
6.31,7.17,2.0
2.89,-8.88,2.0
2.83,1.26,2.0
-2.7,-1.61,1.0
7.42,8.58,2.0
-0.73,1.79,1.0
-9.97,-6.88,1.0
-4.7,-8.44,1.0
6.13,-6.29,2.0
6.94,9.71,2.0
-0.29,-8.36,2.0
3.88,2.21,2.0
2.57,9.69,1.0
-0.49,-1.91,2.0
5.13,-1.55,2.0
-2.1,-8.25,2.0
3.28,-3.4,2.0
2.49,5.72,1.0
0.54,9.02,1.0
-5.04,-4.13,1.0
7.3,-8.93,2.0
-3.26,1.66,1.0
-3.84,8.26,1.0
5.11,-4.28,2.0
3.97,-4.44,2.0
2.69,-0.79,2.0
7.73,1.72,2.0
4.95,-2.75,2.0
4.29,-2.51,2.0
7.54,-9.19,2.0
3.14,-8.0,2.0
1.25,-0.36,2.0
-9.45,-8.67,1.0
-9.98,5.62,1.0
-1.65,9.79,1.0
9.86,-7.16,2.0
-2.94,0.64,1.0
0.28,7.63,1.0
8.29,0.94,2.0
-3.74,1.75,1.0
-9.72,-2.21,1.0
3.73,7.04,2.0
5.29,5.85,2.0
8.82,2.53,2.0
5.82,3.31,2.0
4.87,-4.54,2.0
9.95,0.82,2.0
-4.52,-8.83,1.0
-8.33,-2.49,1.0
-3.54,-2.99,1.0
-8.85,4.89,1.0
0.72,6.31,1.0
-0.38,-2.94,2.0
5.03,3.67,2.0
0.08,-5.33,2.0
2.93,-1.33,2.0
-8.77,2.23,1.0
2.29,5.41,1.0
3.73,3.34,2.0
-5.63,5.96,1.0
-2.97,-9.74,2.0
0.93,-0.55,2.0
-6.04,9.74,1.0
-3.02,-2.07,1.0
7.14,1.6,2.0
-6.0,-6.38,1.0
8.96,1.54,2.0
8.27,8.66,2.0
7.83,-4.58,2.0
4.88,4.11,2.0
7.72,-9.2,2.0
-2.39,4.01,1.0
-0.27,6.61,1.0
-4.18,2.55,1.0
2.48,-9.16,2.0
-0.94,-1.32,2.0
4.78,-7.51,2.0
-6.41,-3.71,1.0
4.13,2.53,2.0
-1.29,-6.06,2.0
-1.69,-1.81,2.0
0.78,-5.88,2.0
-5.11,2.04,1.0
7.08,4.62,2.0
-4.25,2.79,1.0
-1.44,-0.64,1.0
-6.13,-8.31,1.0
2.49,7.98,1.0
8.58,3.02,2.0
-6.84,6.85,1.0
-9.77,4.17,1.0
-8.77,-5.89,1.0
2.81,-1.57,2.0
-5.18,9.51,1.0
-4.26,8.19,1.0
3.96,8.28,2.0
5.67,-2.14,2.0
-8.7,3.07,1.0
2.87,-2.58,2.0
-9.29,-3.97,1.0
-2.04,-1.38,1.0
-3.6,7.18,1.0
-1.15,4.61,1.0
4.37,3.23,2.0
-7.99,4.92,1.0
9.42,-8.88,2.0
9.05,0.67,2.0
-1.79,-0.54,1.0
-6.52,-4.61,1.0
6.08,-0.69,2.0
-4.66,8.48,1.0
3.4,4.06,2.0
0.46,-1.4,2.0
1.51,-8.56,2.0
6.07,-2.17,2.0
9.67,-4.24,2.0
4.28,-1.7,2.0
-7.94,8.56,1.0
0.44,4.58,1.0
6.22,1.44,2.0
-4.13,7.97,1.0
-1.14,-9.4,2.0
-7.69,5.31,1.0
1.47,-4.94,2.0
-8.6,6.66,1.0
5.5,8.82,2.0
1.84,4.64,1.0
9.94,7.85,2.0
9.45,-7.67,2.0
-7.6,-8.27,1.0
-1.95,3.35,1.0
-6.19,1.77,1.0
-3.17,-9.5,2.0
0.07,-7.86,2.0
-8.27,2.4,1.0
-3.4,6.93,1.0
0.23,-8.15,2.0
5.81,7.97,2.0
-4.78,-1.29,1.0
5.29,-4.98,2.0
2.97,3.33,2.0
-8.09,1.67,1.0
-9.04,-0.02,1.0
-5.97,1.88,1.0
6.58,0.58,2.0
-0.19,-0.84,2.0
9.55,5.73,2.0
-7.12,-1.36,1.0
-2.17,2.81,1.0
-0.45,7.43,1.0
